checkpoint_id,selection_bin,draw,blocks_per_estimator,sequences_per_estimator,population_sequence_ess,sample_sequence_ess,raw_gradient_squared_error,ppo_gradient_squared_error,formula_prefers_ppo,fitted_ess_prefers_ppo,effective_count_prefers_ppo,fixed_ess_prefers_ppo
14.0,2.0,92.0,8.0,1024.0,0.07455823162848335,0.25238066840945744,0.005207753919476344,0.0034548777615694454,0.0,0.0,1.0,1.0
14.0,2.0,93.0,1.0,128.0,0.07455823162848335,0.20577144467805933,0.00308775868332206,0.00308775868332206,1.0,1.0,1.0,1.0
14.0,2.0,93.0,2.0,256.0,0.07455823162848335,0.2283335515569498,0.04167118937842375,0.0401700848144009,1.0,1.0,1.0,1.0
14.0,2.0,93.0,4.0,512.0,0.07455823162848335,0.18096631969910654,0.012084870333980459,0.011088072177055649,1.0,1.0,1.0,1.0
14.0,2.0,93.0,8.0,1024.0,0.07455823162848335,0.24753258252914875,0.00553115032404358,0.00490898802985441,0.0,0.0,1.0,1.0
14.0,2.0,94.0,1.0,128.0,0.07455823162848335,0.09724956534747677,0.08355854834531967,0.08131314096809159,1.0,1.0,1.0,1.0
14.0,2.0,94.0,2.0,256.0,0.07455823162848335,0.12273773415440277,0.02930641260476073,0.023417097743349068,1.0,1.0,1.0,1.0
14.0,2.0,94.0,4.0,512.0,0.07455823162848335,0.1399840582930293,0.008553761159657931,0.007161392851767399,1.0,1.0,1.0,1.0
14.0,2.0,94.0,8.0,1024.0,0.07455823162848335,0.17204105979153492,0.002077358502757555,0.0035145683818392534,0.0,0.0,1.0,1.0
14.0,2.0,95.0,1.0,128.0,0.07455823162848335,0.2940904681619704,0.056651316625209044,0.06558759228823358,1.0,1.0,1.0,1.0
14.0,2.0,95.0,2.0,256.0,0.07455823162848335,0.3261628758849092,0.015258048764668655,0.017506160029906476,1.0,1.0,1.0,1.0
14.0,2.0,95.0,4.0,512.0,0.07455823162848335,0.17512367488621228,0.005990971143225946,0.008352898187409388,1.0,1.0,1.0,1.0
14.0,2.0,95.0,8.0,1024.0,0.07455823162848335,0.11652643867297675,0.007338733404720205,0.011292098565015316,0.0,0.0,1.0,1.0
14.0,2.0,96.0,1.0,128.0,0.07455823162848335,0.4787012492303068,0.004186835892625937,0.0034697223628393187,1.0,1.0,1.0,1.0
14.0,2.0,96.0,2.0,256.0,0.07455823162848335,0.12600203741538069,0.002908082948619699,0.0031254805214951547,1.0,1.0,1.0,1.0
14.0,2.0,96.0,4.0,512.0,0.07455823162848335,0.16086990786913008,0.0022461566114171327,0.0023468054554326213,1.0,1.0,1.0,1.0
14.0,2.0,96.0,8.0,1024.0,0.07455823162848335,0.13875121301647625,0.0024355114961954203,0.0032493283712288533,0.0,0.0,1.0,1.0
14.0,2.0,97.0,1.0,128.0,0.07455823162848335,0.3722775954670642,0.007493098279497942,0.003943452083399378,1.0,1.0,1.0,1.0
14.0,2.0,97.0,2.0,256.0,0.07455823162848335,0.3646745519692315,0.03263678104257578,0.005566701650875949,1.0,1.0,1.0,1.0
14.0,2.0,97.0,4.0,512.0,0.07455823162848335,0.322216446582175,0.01298073133151538,0.0037207412387030613,1.0,1.0,1.0,1.0
14.0,2.0,97.0,8.0,1024.0,0.07455823162848335,0.3050012680271773,0.005042632624249199,0.0030461973443709324,0.0,0.0,1.0,1.0
14.0,2.0,98.0,1.0,128.0,0.07455823162848335,0.24344540541936624,0.022481652437924195,0.021894571834417044,1.0,1.0,1.0,1.0
14.0,2.0,98.0,2.0,256.0,0.07455823162848335,0.21486603105251714,0.010592728980586896,0.009384638226457423,1.0,1.0,1.0,1.0
14.0,2.0,98.0,4.0,512.0,0.07455823162848335,0.09603120009388,0.0027768111333504545,0.003938126611179074,1.0,1.0,1.0,1.0
14.0,2.0,98.0,8.0,1024.0,0.07455823162848335,0.12133102860881385,0.0034541054973339204,0.006626703876803542,0.0,0.0,1.0,1.0
14.0,2.0,99.0,1.0,128.0,0.07455823162848335,0.2822980016560113,0.02824669147497008,0.028169630806646247,1.0,1.0,1.0,1.0
14.0,2.0,99.0,2.0,256.0,0.07455823162848335,0.2806753247205679,0.036360261837922125,0.04039081761450831,1.0,1.0,1.0,1.0
14.0,2.0,99.0,4.0,512.0,0.07455823162848335,0.26261948249048844,0.06122315247756404,0.065044545144446,1.0,1.0,1.0,1.0
14.0,2.0,99.0,8.0,1024.0,0.07455823162848335,0.2311848963886446,0.017171528379653335,0.021558246548969855,0.0,0.0,1.0,1.0
14.0,2.0,100.0,1.0,128.0,0.07455823162848335,0.3378889202655789,0.007556896023064015,0.007942473569716469,1.0,1.0,1.0,1.0
14.0,2.0,100.0,2.0,256.0,0.07455823162848335,0.3952371705595847,0.004336502586956137,0.004264670803519667,1.0,1.0,1.0,1.0
14.0,2.0,100.0,4.0,512.0,0.07455823162848335,0.410923543213279,0.003907578366165719,0.0032132263219046306,1.0,1.0,1.0,1.0
14.0,2.0,100.0,8.0,1024.0,0.07455823162848335,0.034335543600724,0.0039061326128392677,0.005116321719113694,0.0,0.0,1.0,1.0
15.0,2.0,1.0,1.0,128.0,0.04266423924961842,0.28946694665858863,0.02315912997703927,0.001877835395576949,1.0,1.0,1.0,1.0
15.0,2.0,1.0,2.0,256.0,0.04266423924961842,0.037801511360993155,0.005195756232065614,0.0019452071476031062,1.0,1.0,1.0,1.0
15.0,2.0,1.0,4.0,512.0,0.04266423924961842,0.04371769434315099,0.003591965342661947,0.0019234106458649166,1.0,1.0,1.0,1.0
15.0,2.0,1.0,8.0,1024.0,0.04266423924961842,0.06573151531638928,0.0037571027117918724,0.0017949117067353442,1.0,0.0,1.0,1.0
15.0,2.0,2.0,1.0,128.0,0.04266423924961842,0.33264182641329726,0.014957133257388483,0.00868606993491302,1.0,1.0,1.0,1.0
15.0,2.0,2.0,2.0,256.0,0.04266423924961842,0.09548233047124248,0.00503166618606245,0.00310954770453867,1.0,1.0,1.0,1.0
15.0,2.0,2.0,4.0,512.0,0.04266423924961842,0.12799227274359376,0.0024088907088918986,0.002959828274031101,1.0,1.0,1.0,1.0
15.0,2.0,2.0,8.0,1024.0,0.04266423924961842,0.05615697962330582,0.001550425730847444,0.0027863534694066994,1.0,0.0,1.0,1.0
15.0,2.0,3.0,1.0,128.0,0.04266423924961842,0.35447342249199676,0.03391620401102434,0.016808952730982943,1.0,1.0,1.0,1.0
15.0,2.0,3.0,2.0,256.0,0.04266423924961842,0.09155897345584577,0.00851859672086858,0.005434287204454644,1.0,1.0,1.0,1.0
15.0,2.0,3.0,4.0,512.0,0.04266423924961842,0.11023451954988325,0.003573254091058089,0.003525918381878841,1.0,1.0,1.0,1.0
15.0,2.0,3.0,8.0,1024.0,0.04266423924961842,0.12769587685052317,0.0028858508712853092,0.0018458466458249896,1.0,0.0,1.0,1.0
15.0,2.0,4.0,1.0,128.0,0.04266423924961842,0.4906829059531314,0.017779988991310128,0.00911613900815907,1.0,1.0,1.0,1.0
15.0,2.0,4.0,2.0,256.0,0.04266423924961842,0.3687905903889821,0.008252268817822098,0.003139053096719964,1.0,1.0,1.0,1.0
15.0,2.0,4.0,4.0,512.0,0.04266423924961842,0.17647669235045496,0.0031664110352139694,0.002408068587808446,1.0,1.0,1.0,1.0
15.0,2.0,4.0,8.0,1024.0,0.04266423924961842,0.21603065575219685,0.002221055415983237,0.0027262888142891182,1.0,0.0,1.0,1.0
15.0,2.0,5.0,1.0,128.0,0.04266423924961842,0.3780494358029115,0.02108379087089604,0.002862375397487805,1.0,1.0,1.0,1.0
15.0,2.0,5.0,2.0,256.0,0.04266423924961842,0.28075044719162084,0.0063163465230295,0.0017230853600594964,1.0,1.0,1.0,1.0
15.0,2.0,5.0,4.0,512.0,0.04266423924961842,0.010424419407180118,0.0066781600061824944,0.0023335310803947722,1.0,1.0,1.0,1.0
15.0,2.0,5.0,8.0,1024.0,0.04266423924961842,0.014499540277856635,0.0069231933497934176,0.005322752128068367,1.0,0.0,1.0,1.0
15.0,2.0,6.0,1.0,128.0,0.04266423924961842,0.4134673299771932,0.006877815586937792,0.003191499277671525,1.0,1.0,1.0,1.0
15.0,2.0,6.0,2.0,256.0,0.04266423924961842,0.2734437086719962,0.008642243069252393,0.008564210332162644,1.0,1.0,1.0,1.0
15.0,2.0,6.0,4.0,512.0,0.04266423924961842,0.30207790751578406,0.0045033277661917755,0.003331542625145447,1.0,1.0,1.0,1.0
15.0,2.0,6.0,8.0,1024.0,0.04266423924961842,0.27132245926218856,0.0015805200283897636,0.002194516040696746,1.0,0.0,1.0,1.0
15.0,2.0,7.0,1.0,128.0,0.04266423924961842,0.40399611572104466,0.008398799982590898,0.002026144595311718,1.0,1.0,1.0,1.0
15.0,2.0,7.0,2.0,256.0,0.04266423924961842,0.30641323136473253,0.0025522213712751212,0.002122242136155612,1.0,1.0,1.0,1.0
15.0,2.0,7.0,4.0,512.0,0.04266423924961842,0.18533362841571838,0.020624507457012605,0.0202721158112091,1.0,1.0,1.0,1.0
15.0,2.0,7.0,8.0,1024.0,0.04266423924961842,0.1392380913306828,0.005799182816202563,0.006890994902621274,1.0,0.0,1.0,1.0
15.0,2.0,8.0,1.0,128.0,0.04266423924961842,0.1552141140291527,0.015462722307840977,0.014303932591826314,1.0,1.0,1.0,1.0
15.0,2.0,8.0,2.0,256.0,0.04266423924961842,0.12867736411455333,0.011320520726964201,0.009636410076055153,1.0,1.0,1.0,1.0
15.0,2.0,8.0,4.0,512.0,0.04266423924961842,0.1510951424974446,0.003860476378151443,0.003725707721991708,1.0,1.0,1.0,1.0
15.0,2.0,8.0,8.0,1024.0,0.04266423924961842,0.124834435896778,0.0036969403988012326,0.002256658903789572,1.0,0.0,1.0,1.0
15.0,2.0,9.0,1.0,128.0,0.04266423924961842,0.22936074723356453,0.006920275825188744,0.002407712967156233,1.0,1.0,1.0,1.0
15.0,2.0,9.0,2.0,256.0,0.04266423924961842,0.31696368851000567,0.01477037341764512,0.0029184154390177845,1.0,1.0,1.0,1.0
15.0,2.0,9.0,4.0,512.0,0.04266423924961842,0.360957406007732,0.00645174384010201,0.00403656863687724,1.0,1.0,1.0,1.0
15.0,2.0,9.0,8.0,1024.0,0.04266423924961842,0.33214363188417106,0.005077458124963701,0.004239839633967576,1.0,0.0,1.0,1.0
15.0,2.0,10.0,1.0,128.0,0.04266423924961842,0.4528745387063123,0.0090559469740626,0.004312039315885542,1.0,1.0,1.0,1.0
15.0,2.0,10.0,2.0,256.0,0.04266423924961842,0.16558127579115478,0.002475222158570594,0.0023892724213654274,1.0,1.0,1.0,1.0
15.0,2.0,10.0,4.0,512.0,0.04266423924961842,0.20789934030323318,0.004928205268120964,0.005428304822646428,1.0,1.0,1.0,1.0
15.0,2.0,10.0,8.0,1024.0,0.04266423924961842,0.24660485809083627,0.001353267540151232,0.004552094863125287,1.0,0.0,1.0,1.0
15.0,2.0,11.0,1.0,128.0,0.04266423924961842,0.3059124009370891,0.02365226187373655,0.0021146762779173886,1.0,1.0,1.0,1.0
15.0,2.0,11.0,2.0,256.0,0.04266423924961842,0.33288058226686545,0.009174337528281102,0.004920978078016117,1.0,1.0,1.0,1.0
15.0,2.0,11.0,4.0,512.0,0.04266423924961842,0.159211589072412,0.0068499471932528515,0.005039824752600151,1.0,1.0,1.0,1.0
15.0,2.0,11.0,8.0,1024.0,0.04266423924961842,0.17895692334208654,0.0032845105487037257,0.0038899050808839453,1.0,0.0,1.0,1.0
15.0,2.0,12.0,1.0,128.0,0.04266423924961842,0.29810217970832975,0.014509902840669366,0.01735356807565879,1.0,1.0,1.0,1.0
15.0,2.0,12.0,2.0,256.0,0.04266423924961842,0.19400759441260979,0.010517658599877092,0.013570400738915918,1.0,1.0,1.0,1.0
15.0,2.0,12.0,4.0,512.0,0.04266423924961842,0.23405581333213024,0.009414866352917637,0.01154132945856397,1.0,1.0,1.0,1.0
15.0,2.0,12.0,8.0,1024.0,0.04266423924961842,0.2508170095421268,0.007357761578190081,0.007989395053141972,1.0,0.0,1.0,1.0
15.0,2.0,13.0,1.0,128.0,0.04266423924961842,0.28592065480121376,0.012172477860732542,0.013080396050723456,1.0,1.0,1.0,1.0
15.0,2.0,13.0,2.0,256.0,0.04266423924961842,0.3107671032282809,0.021092651457204147,0.014091051573974209,1.0,1.0,1.0,1.0
15.0,2.0,13.0,4.0,512.0,0.04266423924961842,0.24740057561748457,0.00463315770967885,0.005645158890309841,1.0,1.0,1.0,1.0
15.0,2.0,13.0,8.0,1024.0,0.04266423924961842,0.07600644874062677,0.009714198960542321,0.009844208011613826,1.0,0.0,1.0,1.0
15.0,2.0,14.0,1.0,128.0,0.04266423924961842,0.4166865816480191,0.012231962210577103,0.006951136549122198,1.0,1.0,1.0,1.0
15.0,2.0,14.0,2.0,256.0,0.04266423924961842,0.44509902380606264,0.0034698674083109915,0.0049389176032119085,1.0,1.0,1.0,1.0
15.0,2.0,14.0,4.0,512.0,0.04266423924961842,0.377354941357314,0.0022318088359186876,0.0019136901078988305,1.0,1.0,1.0,1.0
15.0,2.0,14.0,8.0,1024.0,0.04266423924961842,0.3004679689008943,0.0009491346383118074,0.002254308506202711,1.0,0.0,1.0,1.0
15.0,2.0,15.0,1.0,128.0,0.04266423924961842,0.3092848305388576,0.024985298984401785,0.006027916294765626,1.0,1.0,1.0,1.0
15.0,2.0,15.0,2.0,256.0,0.04266423924961842,0.19670763710853947,0.012073801965672096,0.009496958322713932,1.0,1.0,1.0,1.0
15.0,2.0,15.0,4.0,512.0,0.04266423924961842,0.2616302180565381,0.0073919647491176126,0.0036300521053190347,1.0,1.0,1.0,1.0
15.0,2.0,15.0,8.0,1024.0,0.04266423924961842,0.23750635995115263,0.003940110205573288,0.002383917780736152,1.0,0.0,1.0,1.0
15.0,2.0,16.0,1.0,128.0,0.04266423924961842,0.276964335089521,0.005469246014300036,0.0019785461628924585,1.0,1.0,1.0,1.0
15.0,2.0,16.0,2.0,256.0,0.04266423924961842,0.340447900477871,0.006322200105331041,0.002079290153304581,1.0,1.0,1.0,1.0
15.0,2.0,16.0,4.0,512.0,0.04266423924961842,0.16760319485709288,0.005424597247541854,0.002495120132589543,1.0,1.0,1.0,1.0
15.0,2.0,16.0,8.0,1024.0,0.04266423924961842,0.05475106192251874,0.002466742987875227,0.0017259527327593517,1.0,0.0,1.0,1.0
15.0,2.0,17.0,1.0,128.0,0.04266423924961842,0.05837290542629189,0.01864806786823493,0.013591370882587175,1.0,1.0,1.0,1.0
15.0,2.0,17.0,2.0,256.0,0.04266423924961842,0.06892142035940955,0.015323457628891543,0.006241782924612911,1.0,1.0,1.0,1.0
15.0,2.0,17.0,4.0,512.0,0.04266423924961842,0.09174991599579628,0.003991824255036584,0.00373247616417168,1.0,1.0,1.0,1.0
15.0,2.0,17.0,8.0,1024.0,0.04266423924961842,0.06597927388317179,0.004819490197985684,0.005164567237061608,1.0,0.0,1.0,1.0
15.0,2.0,18.0,1.0,128.0,0.04266423924961842,0.5562074453574555,0.016948026655958105,0.004470433735702916,1.0,1.0,1.0,1.0
15.0,2.0,18.0,2.0,256.0,0.04266423924961842,0.38186424352011056,0.016092494000317526,0.0022142770301031064,1.0,1.0,1.0,1.0
15.0,2.0,18.0,4.0,512.0,0.04266423924961842,0.26442035805764497,0.011871565150929362,0.0014815303891608821,1.0,1.0,1.0,1.0
15.0,2.0,18.0,8.0,1024.0,0.04266423924961842,0.20450629680663707,0.004848614771045962,0.003974459156937643,1.0,0.0,1.0,1.0
15.0,2.0,19.0,1.0,128.0,0.04266423924961842,0.5650141106062461,0.023244680168292894,0.02221542145961122,1.0,1.0,1.0,1.0
15.0,2.0,19.0,2.0,256.0,0.04266423924961842,0.32081489130006413,0.007428272172043313,0.00831372991469118,1.0,1.0,1.0,1.0
15.0,2.0,19.0,4.0,512.0,0.04266423924961842,0.1976107370901773,0.0021341611254099167,0.0033655778847765604,1.0,1.0,1.0,1.0
15.0,2.0,19.0,8.0,1024.0,0.04266423924961842,0.2393174896838734,0.0015388886120312015,0.0015675410512742513,1.0,0.0,1.0,1.0
15.0,2.0,20.0,1.0,128.0,0.04266423924961842,0.2718889218198289,0.010129854474846626,0.008689892257709712,1.0,1.0,1.0,1.0
15.0,2.0,20.0,2.0,256.0,0.04266423924961842,0.30765928636910583,0.005602308150616362,0.006513267312803354,1.0,1.0,1.0,1.0
15.0,2.0,20.0,4.0,512.0,0.04266423924961842,0.0069481949214599175,0.002191673873107289,0.002871593428675304,1.0,1.0,1.0,1.0
15.0,2.0,20.0,8.0,1024.0,0.04266423924961842,0.007481701808759906,0.0009558488772487849,0.0027171353469613666,1.0,0.0,1.0,1.0
15.0,2.0,21.0,1.0,128.0,0.04266423924961842,0.3543155368485846,0.0230197197714712,0.010480764170563626,1.0,1.0,1.0,1.0
15.0,2.0,21.0,2.0,256.0,0.04266423924961842,0.2855423074766383,0.012366570256665035,0.004114545777646585,1.0,1.0,1.0,1.0
15.0,2.0,21.0,4.0,512.0,0.04266423924961842,0.2903735413237119,0.0028326098115249373,0.0018903230666067541,1.0,1.0,1.0,1.0
15.0,2.0,21.0,8.0,1024.0,0.04266423924961842,0.28250150373834804,0.0017746143047858067,0.0019779184897499753,1.0,0.0,1.0,1.0
15.0,2.0,22.0,1.0,128.0,0.04266423924961842,0.050252491595147296,0.7826078468345279,0.8146646498376048,1.0,1.0,1.0,1.0
15.0,2.0,22.0,2.0,256.0,0.04266423924961842,0.07356165271640717,0.20180300628721182,0.21445587676392325,1.0,1.0,1.0,1.0
15.0,2.0,22.0,4.0,512.0,0.04266423924961842,0.05502646394389099,0.058769098127713235,0.06421726220801621,1.0,1.0,1.0,1.0
15.0,2.0,22.0,8.0,1024.0,0.04266423924961842,0.0830895717760679,0.016387970437106585,0.017732933687178497,1.0,0.0,1.0,1.0
15.0,2.0,23.0,1.0,128.0,0.04266423924961842,0.40344624656128414,0.009837802634374124,0.003504796352925086,1.0,1.0,1.0,1.0
15.0,2.0,23.0,2.0,256.0,0.04266423924961842,0.22656278557896273,0.013656088571639354,0.004227583185501855,1.0,1.0,1.0,1.0
15.0,2.0,23.0,4.0,512.0,0.04266423924961842,0.22677229805764051,0.008879708530881499,0.0023622202125476222,1.0,1.0,1.0,1.0
15.0,2.0,23.0,8.0,1024.0,0.04266423924961842,0.2337875394724728,0.0026742079408992895,0.00260757020552878,1.0,0.0,1.0,1.0
15.0,2.0,24.0,1.0,128.0,0.04266423924961842,0.3132823485092314,0.009824883918208271,0.0035557887555902816,1.0,1.0,1.0,1.0
15.0,2.0,24.0,2.0,256.0,0.04266423924961842,0.30150371974246126,0.007519958802690518,0.002807790737564141,1.0,1.0,1.0,1.0
15.0,2.0,24.0,4.0,512.0,0.04266423924961842,0.14204340694180623,0.002984291973715756,0.0033478787443605718,1.0,1.0,1.0,1.0
15.0,2.0,24.0,8.0,1024.0,0.04266423924961842,0.18775647106282567,0.0017223717411841417,0.002369757345371399,1.0,0.0,1.0,1.0
15.0,2.0,25.0,1.0,128.0,0.04266423924961842,0.3666311522019392,0.026930419823824173,0.020946616794857265,1.0,1.0,1.0,1.0
15.0,2.0,25.0,2.0,256.0,0.04266423924961842,0.18562454804408107,0.07622321047577388,0.04630690733765204,1.0,1.0,1.0,1.0
15.0,2.0,25.0,4.0,512.0,0.04266423924961842,0.14596799601007698,0.020005629387881196,0.016609511210587232,1.0,1.0,1.0,1.0
15.0,2.0,25.0,8.0,1024.0,0.04266423924961842,0.20042390355762726,0.005491084127190103,0.006448864409176292,1.0,0.0,1.0,1.0
15.0,2.0,26.0,1.0,128.0,0.04266423924961842,0.11911963026402964,0.011234514711488626,0.005623310519084913,1.0,1.0,1.0,1.0
15.0,2.0,26.0,2.0,256.0,0.04266423924961842,0.10992872870771524,0.005420397415989861,0.0023174149361995843,1.0,1.0,1.0,1.0
15.0,2.0,26.0,4.0,512.0,0.04266423924961842,0.1467325005416281,0.0026695412119453537,0.0025904294525434775,1.0,1.0,1.0,1.0
15.0,2.0,26.0,8.0,1024.0,0.04266423924961842,0.13530956117903106,0.0018903834144382054,0.003942280411606825,1.0,0.0,1.0,1.0
15.0,2.0,27.0,1.0,128.0,0.04266423924961842,0.2611437575847597,0.004508884361247856,0.0017187817523406017,1.0,1.0,1.0,1.0
15.0,2.0,27.0,2.0,256.0,0.04266423924961842,0.04609632159195121,0.0289473414892213,0.031781669875748715,1.0,1.0,1.0,1.0
15.0,2.0,27.0,4.0,512.0,0.04266423924961842,0.06681382248806467,0.008077454725285517,0.010594018822507972,1.0,1.0,1.0,1.0
15.0,2.0,27.0,8.0,1024.0,0.04266423924961842,0.09717469919832637,0.0021530103228787744,0.00313789028285798,1.0,0.0,1.0,1.0
15.0,2.0,28.0,1.0,128.0,0.04266423924961842,0.11039212543753285,0.025461652809794465,0.019879139663416458,1.0,1.0,1.0,1.0
15.0,2.0,28.0,2.0,256.0,0.04266423924961842,0.09553307554526022,0.014307176240014322,0.007949430227896832,1.0,1.0,1.0,1.0
15.0,2.0,28.0,4.0,512.0,0.04266423924961842,0.013017110216818563,0.022708491393147977,0.024862427898378607,1.0,1.0,1.0,1.0
15.0,2.0,28.0,8.0,1024.0,0.04266423924961842,0.016596062439943444,0.007073976787052893,0.008227339544213196,1.0,0.0,1.0,1.0
15.0,2.0,29.0,1.0,128.0,0.04266423924961842,0.4504482288397734,0.06577451441551119,0.03805824200249326,1.0,1.0,1.0,1.0
15.0,2.0,29.0,2.0,256.0,0.04266423924961842,0.4169612897970521,0.019925047784605042,0.01682402629270814,1.0,1.0,1.0,1.0
15.0,2.0,29.0,4.0,512.0,0.04266423924961842,0.3462197421937407,0.016586221397406287,0.01586118898535693,1.0,1.0,1.0,1.0
15.0,2.0,29.0,8.0,1024.0,0.04266423924961842,0.3719227610578334,0.005326789050916019,0.00575909723419041,1.0,0.0,1.0,1.0
15.0,2.0,30.0,1.0,128.0,0.04266423924961842,0.25437640590053734,0.005342121723411666,0.005858361692367257,1.0,1.0,1.0,1.0
15.0,2.0,30.0,2.0,256.0,0.04266423924961842,0.2511451602371844,0.008317313234668087,0.006358625469191153,1.0,1.0,1.0,1.0
15.0,2.0,30.0,4.0,512.0,0.04266423924961842,0.17512637547334586,0.0033653642632803975,0.00308025316678638,1.0,1.0,1.0,1.0
15.0,2.0,30.0,8.0,1024.0,0.04266423924961842,0.21708015507983464,0.002188235456169774,0.002274988929054725,1.0,0.0,1.0,1.0
15.0,2.0,31.0,1.0,128.0,0.04266423924961842,0.15095092673507252,0.01878472595399238,0.00540413459583075,1.0,1.0,1.0,1.0
15.0,2.0,31.0,2.0,256.0,0.04266423924961842,0.2048850479701287,0.005355539465684042,0.0024605685599638537,1.0,1.0,1.0,1.0
15.0,2.0,31.0,4.0,512.0,0.04266423924961842,0.21998403459159915,0.003098085748869923,0.0038088012843639656,1.0,1.0,1.0,1.0
15.0,2.0,31.0,8.0,1024.0,0.04266423924961842,0.2392937508341583,0.0013408084232897064,0.0031561699564862803,1.0,0.0,1.0,1.0
15.0,2.0,32.0,1.0,128.0,0.04266423924961842,0.34087644341166995,0.04004590440452341,0.05318357448613997,1.0,1.0,1.0,1.0
15.0,2.0,32.0,2.0,256.0,0.04266423924961842,0.23106062520418155,0.009503780628462497,0.013642636956524224,1.0,1.0,1.0,1.0
15.0,2.0,32.0,4.0,512.0,0.04266423924961842,0.2703570161696284,0.007654608508948467,0.005106651610739687,1.0,1.0,1.0,1.0
15.0,2.0,32.0,8.0,1024.0,0.04266423924961842,0.26635273176412916,0.0034502539064593133,0.004152307583018386,1.0,0.0,1.0,1.0
15.0,2.0,33.0,1.0,128.0,0.04266423924961842,0.07660127182591146,0.02947286050662721,0.009125053093453689,1.0,1.0,1.0,1.0
15.0,2.0,33.0,2.0,256.0,0.04266423924961842,0.0802813332080402,0.012602311329902947,0.0075378249727114455,1.0,1.0,1.0,1.0
15.0,2.0,33.0,4.0,512.0,0.04266423924961842,0.1138091822035466,0.009247766732162958,0.0036955597389115996,1.0,1.0,1.0,1.0
15.0,2.0,33.0,8.0,1024.0,0.04266423924961842,0.1374436747359384,0.015095062990200608,0.003586983006003492,1.0,0.0,1.0,1.0
15.0,2.0,34.0,1.0,128.0,0.04266423924961842,0.453948411491407,0.01754300510153834,0.0029796388627854192,1.0,1.0,1.0,1.0
15.0,2.0,34.0,2.0,256.0,0.04266423924961842,0.09991508640129954,0.007605110992538717,0.0017427427248939572,1.0,1.0,1.0,1.0
15.0,2.0,34.0,4.0,512.0,0.04266423924961842,0.15876164705330595,0.009540477670042015,0.0020537222409919664,1.0,1.0,1.0,1.0
15.0,2.0,34.0,8.0,1024.0,0.04266423924961842,0.13535431038282422,0.00443486459267517,0.002777942210197396,1.0,0.0,1.0,1.0
15.0,2.0,35.0,1.0,128.0,0.04266423924961842,0.21732866331865427,0.010770519326695711,0.005636288848154361,1.0,1.0,1.0,1.0
15.0,2.0,35.0,2.0,256.0,0.04266423924961842,0.15618658212695996,0.005742304378508581,0.004606607688477043,1.0,1.0,1.0,1.0
15.0,2.0,35.0,4.0,512.0,0.04266423924961842,0.16731050488050134,0.004523456697905184,0.0023672897200876725,1.0,1.0,1.0,1.0
15.0,2.0,35.0,8.0,1024.0,0.04266423924961842,0.12951304878774042,0.00896204276482877,0.011959893612250163,1.0,0.0,1.0,1.0
15.0,2.0,36.0,1.0,128.0,0.04266423924961842,0.3119954621022202,0.02895440270917425,0.0026287988526802414,1.0,1.0,1.0,1.0
15.0,2.0,36.0,2.0,256.0,0.04266423924961842,0.35578551999856584,0.00836923062458151,0.0037115148082634635,1.0,1.0,1.0,1.0
15.0,2.0,36.0,4.0,512.0,0.04266423924961842,0.2543348857437327,0.002922567788035146,0.0036760298243832257,1.0,1.0,1.0,1.0
15.0,2.0,36.0,8.0,1024.0,0.04266423924961842,0.07499518601826916,0.0009918403265299358,0.003584397714070011,1.0,0.0,1.0,1.0
15.0,2.0,37.0,1.0,128.0,0.04266423924961842,0.2647636749570287,0.06551301176718405,0.020914743154648807,1.0,1.0,1.0,1.0
15.0,2.0,37.0,2.0,256.0,0.04266423924961842,0.26443264777310477,0.017771752497691425,0.007569649891400624,1.0,1.0,1.0,1.0
15.0,2.0,37.0,4.0,512.0,0.04266423924961842,0.20459569406634606,0.0033125340109665625,0.003555348016570002,1.0,1.0,1.0,1.0
15.0,2.0,37.0,8.0,1024.0,0.04266423924961842,0.2250432763218072,0.003269856133577319,0.0018881476334432047,1.0,0.0,1.0,1.0
15.0,2.0,38.0,1.0,128.0,0.04266423924961842,0.35634334530912476,0.008468299522141119,0.010859175147002331,1.0,1.0,1.0,1.0
15.0,2.0,38.0,2.0,256.0,0.04266423924961842,0.17661101880487426,0.01786053839588017,0.02259410615313126,1.0,1.0,1.0,1.0
15.0,2.0,38.0,4.0,512.0,0.04266423924961842,0.21112050900920282,0.006189148876486382,0.008276811383451849,1.0,1.0,1.0,1.0
15.0,2.0,38.0,8.0,1024.0,0.04266423924961842,0.2281910764326661,0.002381800253887387,0.003299688345052821,1.0,0.0,1.0,1.0
15.0,2.0,39.0,1.0,128.0,0.04266423924961842,0.38661961447927856,0.015090205301166672,0.0030109495543364164,1.0,1.0,1.0,1.0
15.0,2.0,39.0,2.0,256.0,0.04266423924961842,0.4197145840030743,0.006428145478654471,0.002561420324678279,1.0,1.0,1.0,1.0
15.0,2.0,39.0,4.0,512.0,0.04266423924961842,0.36023197875633656,0.002581862116928621,0.002243352372095531,1.0,1.0,1.0,1.0
15.0,2.0,39.0,8.0,1024.0,0.04266423924961842,0.35731280178932456,0.0022803770792961652,0.0015677666904391095,1.0,0.0,1.0,1.0
15.0,2.0,40.0,1.0,128.0,0.04266423924961842,0.38421540811205507,0.01514018528327915,0.007538901293594717,1.0,1.0,1.0,1.0
