checkpoint_id,replication,rollout_batch,minibatch,selection_bin,draw,minibatches_per_estimator,population_sequence_ess,training_sample_ess,diagnostic_sample_ess,effective_sequences,sequences_per_diagnostic,raw_gradient_squared_error,ppo_gradient_squared_error,raw_minus_ppo_squared_error,raw_relative_gain_pct,ppo_relative_gain_pct,ppo_minus_raw_gain_pct
6.0,9.0,8.0,10.0,1.0,16.0,1.0,0.017426085246850555,0.04349537815631088,0.04143204701884646,5.303302018412347,128.0,0.0035739997604870297,0.0035739997604870297,0.0,0.0,0.0,0.0
6.0,9.0,8.0,10.0,1.0,16.0,4.0,0.017426085246850555,0.04349537815631088,0.0942519941049517,48.25702098173527,512.0,0.0022738923542853767,0.0034183270136941193,-0.0011444346594087426,1.1203652432632145,0.1337293342740697,-0.9866359089891448
6.0,9.0,8.0,10.0,1.0,17.0,1.0,0.017426085246850555,0.04349537815631088,0.21847900472822945,27.96531260521337,128.0,0.0035739997604870297,0.0035739997604870297,0.0,0.0,0.0,0.0
6.0,9.0,8.0,10.0,1.0,17.0,4.0,0.017426085246850555,0.04349537815631088,0.033190544544754765,16.99355880691444,512.0,0.003264375162352166,0.0037761638739286186,-0.0005117887115764527,1.0232991054644474,-0.05493384993140983,-1.0782329553958572
6.0,9.0,8.0,10.0,1.0,18.0,1.0,0.017426085246850555,0.04349537815631088,0.45643276105459746,58.423393414988475,128.0,0.008588250003499217,0.004135332837816547,0.00445291716568267,4.598264014726192,0.4725515030019944,-4.125712511724198
6.0,9.0,8.0,10.0,1.0,18.0,4.0,0.017426085246850555,0.04349537815631088,0.2461528263017571,126.03024706649964,512.0,0.00138276234253363,0.0035193831443212707,-0.0021366208017876407,3.174246529003766,0.10259906077446804,-3.0716474682292976
6.0,9.0,8.0,10.0,1.0,19.0,1.0,0.017426085246850555,0.04349537815631088,0.13067374629398706,16.726239525630344,128.0,0.002570916661920551,0.0034269506795465096,-0.0008560340176259587,6.700119268230701,0.11317502137424738,-6.586944246856453
6.0,9.0,8.0,10.0,1.0,19.0,4.0,0.017426085246850555,0.04349537815631088,0.05793559486832312,29.66302457258144,512.0,0.006609764302632529,0.003535108823444655,0.003074655479187874,1.7358416694842627,0.028466020602643975,-1.7073756488816187
6.0,9.0,8.0,10.0,1.0,20.0,1.0,0.017426085246850555,0.04349537815631088,0.13124847179023075,16.799804389149536,128.0,0.0030350132956386945,0.0035739997604870297,-0.0005389864648483352,0.6730290399645699,0.0,-0.6730290399645699
6.0,9.0,8.0,10.0,1.0,20.0,4.0,0.017426085246850555,0.04349537815631088,0.1096196733827372,56.12527277196145,512.0,0.0012124608812472079,0.0031847320379036932,-0.0019722711566564854,4.719754699916759,0.42619861034734846,-4.293556089569411
6.0,9.0,8.0,10.0,1.0,21.0,1.0,0.017426085246850555,0.04349537815631088,0.02800298830829024,3.5843825034611507,128.0,0.009606283508344023,0.004673475741804005,0.004932807766540018,3.5702144183211337,1.110688737984447,-2.4595256803366867
6.0,9.0,8.0,10.0,1.0,21.0,4.0,0.017426085246850555,0.04349537815631088,0.038320838769602315,19.620269450036385,512.0,0.08314427775846144,0.002859513286119784,0.08028476447234165,23.675538280500213,0.8062302342662695,-22.869308046233943
6.0,9.0,8.0,10.0,1.0,22.0,1.0,0.017426085246850555,0.04349537815631088,0.060343217974953046,7.72393190079399,128.0,0.5084603718161499,0.0035666847826896324,0.5048936870334603,41.193525163150106,0.12670430789164003,-41.06682085525846
6.0,9.0,8.0,10.0,1.0,22.0,4.0,0.017426085246850555,0.04349537815631088,0.059017554589107374,30.216987949622975,512.0,0.027059941006101013,0.004687898054595096,0.022372042951505917,11.776397382526728,-0.21540575539583728,-11.991803137922565
6.0,9.0,8.0,10.0,1.0,23.0,1.0,0.017426085246850555,0.04349537815631088,0.16155814069408808,20.679442008843274,128.0,0.0035739997604870297,0.0035739997604870297,0.0,0.0,0.0,0.0
6.0,9.0,8.0,10.0,1.0,23.0,4.0,0.017426085246850555,0.04349537815631088,0.1843558622313404,94.39020146244629,512.0,0.004307966114975208,0.003751405141843555,0.0005565609731316532,6.817472226550075,0.7705838833208297,-6.046888343229245
6.0,9.0,8.0,10.0,1.0,24.0,1.0,0.017426085246850555,0.04349537815631088,0.1305324683339061,16.708155946739982,128.0,0.002676106404694935,0.0035739997604870297,-0.0008978933557920949,1.20381250681685,0.0,-1.20381250681685
6.0,9.0,8.0,10.0,1.0,24.0,4.0,0.017426085246850555,0.04349537815631088,0.10042846328969551,51.4193732043241,512.0,0.0024150649274113493,0.0037401027167608524,-0.0013250377893495031,1.6254788282587715,0.22213878966519632,-1.4033400385935753
6.0,9.0,8.0,10.0,1.0,25.0,1.0,0.017426085246850555,0.04349537815631088,0.032040841781955154,4.10122774809026,128.0,0.004653638723717527,0.00467157211515791,-1.793339144038307e-05,5.015135004554627,1.0993824960197232,-3.9157525085349034
6.0,9.0,8.0,10.0,1.0,25.0,4.0,0.017426085246850555,0.04349537815631088,0.05284094050892407,27.054561540569125,512.0,0.004360266343778165,0.0035285487355541925,0.0008317176082239721,7.547342560335811,0.7706591901211461,-6.7766833702146645
6.0,9.0,8.0,10.0,1.0,26.0,1.0,0.017426085246850555,0.04349537815631088,0.11097086163299687,14.204270289023599,128.0,0.250181798316523,0.00434750674858567,0.24583429156793732,-18.651505154048593,0.002766765608506571,18.6542719196571
6.0,9.0,8.0,10.0,1.0,26.0,4.0,0.017426085246850555,0.04349537815631088,0.09241161510454725,47.31474693352819,512.0,0.02398268273743366,0.003552898952183151,0.02042978378525051,0.8521418533717808,0.05699492969197899,-0.7951469236798019
6.0,9.0,8.0,10.0,1.0,27.0,1.0,0.017426085246850555,0.04349537815631088,0.16768826572893455,21.464098013303623,128.0,0.0035739997604870297,0.0035739997604870297,0.0,0.0,0.0,0.0
6.0,9.0,8.0,10.0,1.0,27.0,4.0,0.017426085246850555,0.04349537815631088,0.11599923315280689,59.391607374237125,512.0,0.0019624631717037057,0.0032976403827287655,-0.0013351772110250597,1.975098771411562,0.27815674684925246,-1.6969420245623095
6.0,9.0,8.0,10.0,1.0,28.0,1.0,0.017426085246850555,0.04349537815631088,0.11607751159543436,14.857921484215598,128.0,0.022101461821667022,0.005194597437415844,0.01690686438425118,7.0928939651351355,-0.6325966577475698,-7.725490622882705
6.0,9.0,8.0,10.0,1.0,28.0,4.0,0.017426085246850555,0.04349537815631088,0.1219097403443554,62.41778705630996,512.0,0.0022291262569345827,0.004048762104244602,-0.001819635847310019,4.690598708066429,-0.2489189598385542,-4.939517667904983
6.0,9.0,8.0,10.0,1.0,29.0,1.0,0.017426085246850555,0.04349537815631088,0.010310798937043893,1.3197822639416183,128.0,0.0035739997604870297,0.0035739997604870297,0.0,0.0,0.0,0.0
6.0,9.0,8.0,10.0,1.0,29.0,4.0,0.017426085246850555,0.04349537815631088,0.007583884255438505,3.8829487387845147,512.0,0.0035230266839094164,0.0034638256978245293,5.920098608488706e-05,2.5267649734659177,0.09171864655709952,-2.435046326908818
6.0,9.0,8.0,10.0,1.0,30.0,1.0,0.017426085246850555,0.04349537815631088,0.06023318362201964,7.709847503618514,128.0,0.03361345013098431,0.011281226682825041,0.02233222344815927,4.457146231028311,-0.17786422346277406,-4.635010454491085
6.0,9.0,8.0,10.0,1.0,30.0,4.0,0.017426085246850555,0.04349537815631088,0.09261664067720578,47.41972002672936,512.0,0.015116492683356936,0.0040970944239950725,0.011019398259361863,2.0388179817090832,0.14727365599624725,-1.891544325712836
6.0,9.0,8.0,10.0,1.0,31.0,1.0,0.017426085246850555,0.04349537815631088,0.213137506244421,27.281600799285886,128.0,0.0037007771615929644,0.003551365682126666,0.0001494114794662986,1.713553834755197,0.12124332538258664,-1.5923105093726104
6.0,9.0,8.0,10.0,1.0,31.0,4.0,0.017426085246850555,0.04349537815631088,0.041181455217057295,21.084905071133335,512.0,0.001362007166761159,0.0035476544653289524,-0.0021856472985677935,4.032082330800002,0.03181018287944373,-4.000272147920557
6.0,9.0,8.0,10.0,1.0,32.0,1.0,0.017426085246850555,0.04349537815631088,0.0547554318689116,7.008695279220685,128.0,0.01455422934580667,0.002655038419228383,0.011899190926578287,10.657653226907057,1.0503868225480908,-9.607266404358965
6.0,9.0,8.0,10.0,1.0,32.0,4.0,0.017426085246850555,0.04349537815631088,0.07395977598103601,37.867405302290436,512.0,0.0014320441464635097,0.0031184560052255174,-0.0016864118587620078,3.4543734339638115,0.5971222213903451,-2.857251212573466
7.0,10.0,3.0,12.0,1.0,1.0,1.0,0.00015219022393304384,0.19421293057528016,0.12035835208917356,15.405869067414216,128.0,0.004408070280667032,0.002536638417558661,0.001871431863108371,14.145284391744587,15.869044631422547,1.7237602396779597
7.0,10.0,3.0,12.0,1.0,1.0,4.0,0.00015219022393304384,0.19421293057528016,0.06366257069532681,32.59523619600733,512.0,0.004881768420402293,0.0047496259058887845,0.0001321425145135082,14.44121908136705,11.866346607468419,-2.5748724738986315
7.0,10.0,3.0,12.0,1.0,2.0,1.0,0.00015219022393304384,0.19421293057528016,0.0940490853916637,12.038282930132954,128.0,0.11423037692280545,0.11115257127908498,0.0030778056437204687,-2.1568345752355818,-4.4558757501709705,-2.2990411749353887
7.0,10.0,3.0,12.0,1.0,2.0,4.0,0.00015219022393304384,0.19421293057528016,0.07001056817257752,35.84541090435969,512.0,0.013800384260902285,0.013714283502575465,8.610075832682015e-05,9.789077341062523,6.133101322503677,-3.655976018558846
7.0,10.0,3.0,12.0,1.0,3.0,1.0,0.00015219022393304384,0.19421293057528016,0.115655195427352,14.803865014701056,128.0,0.00696934332941776,0.005613434067734456,0.0013559092616833041,1.7371716686003462,2.7127953713691455,0.9756237027687993
7.0,10.0,3.0,12.0,1.0,3.0,4.0,0.00015219022393304384,0.19421293057528016,0.0650883707611338,33.325245829700506,512.0,0.03366106993647387,0.03411717782345317,-0.00045610788697929977,4.770390706535826,4.905872968262171,0.13548226172634514
7.0,10.0,3.0,12.0,1.0,4.0,1.0,0.00015219022393304384,0.19421293057528016,0.04562928014529981,5.840547858598375,128.0,0.004144309341912384,0.004455479042918882,-0.00031116970100649767,18.778757747068397,6.193631035592928,-12.58512671147547
7.0,10.0,3.0,12.0,1.0,4.0,4.0,0.00015219022393304384,0.19421293057528016,0.034536315856180395,17.682593718364362,512.0,0.008019245464970116,0.008188934961692988,-0.0001696894967228718,16.175563799560393,13.096799529154378,-3.0787642704060154
7.0,10.0,3.0,12.0,1.0,5.0,1.0,0.00015219022393304384,0.19421293057528016,0.09937606421981493,12.720136220136311,128.0,0.017681321535766147,0.013750300705728713,0.003931020830037433,1.707437829614218,1.2740698516232847,-0.4333679779909334
7.0,10.0,3.0,12.0,1.0,5.0,4.0,0.00015219022393304384,0.19421293057528016,0.05263244499523872,26.947811837562224,512.0,0.009880082977309692,0.01036015563377529,-0.0004800726564655987,20.169529145195543,9.817531070000298,-10.351998075195246
7.0,10.0,3.0,12.0,1.0,6.0,1.0,0.00015219022393304384,0.19421293057528016,0.08574732418999952,10.975657496319938,128.0,0.005801036832406994,0.005374318856408842,0.00042671797599815216,5.002808253421707,1.4801662239711575,-3.522642029450549
7.0,10.0,3.0,12.0,1.0,6.0,4.0,0.00015219022393304384,0.19421293057528016,0.02555210070727928,13.082675562126992,512.0,0.351531369162591,0.3502182683875014,0.0013131007750895596,-20.148304856373656,-25.859914534810716,-5.7116096784370605
7.0,10.0,3.0,12.0,1.0,7.0,1.0,0.00015219022393304384,0.19421293057528016,0.09764278534724383,12.49827652444721,128.0,0.019137047971139513,0.017222664016504775,0.001914383954634738,-4.533776190368059,-3.061762095841177,1.4720140945268816
7.0,10.0,3.0,12.0,1.0,7.0,4.0,0.00015219022393304384,0.19421293057528016,0.03141981278778186,16.08694414734431,512.0,0.036775402620890886,0.03398861247133323,0.0027867901495576552,-7.255113987717158,-6.499607537531467,0.7555064501856918
7.0,10.0,3.0,12.0,1.0,8.0,1.0,0.00015219022393304384,0.19421293057528016,0.06786196576153568,8.686331617476567,128.0,2.2823797228653175,2.1033803245528295,0.178999398312488,39.45371019615717,31.81627987297591,-7.637430323181256
7.0,10.0,3.0,12.0,1.0,8.0,4.0,0.00015219022393304384,0.19421293057528016,0.05820371567059378,29.800302423344014,512.0,0.19631952299623184,0.16260936470361947,0.03371015829261237,50.00484791277791,41.76903693950402,-8.235810973273892
7.0,10.0,3.0,12.0,1.0,9.0,1.0,0.00015219022393304384,0.19421293057528016,0.022512702525878392,2.881625923312434,128.0,0.1520878852310457,0.1455165484332152,0.006571336797830479,35.85088096541561,30.029744825031624,-5.821136140383988
7.0,10.0,3.0,12.0,1.0,9.0,4.0,0.00015219022393304384,0.19421293057528016,0.039190209112894434,20.06538706580195,512.0,0.010481551700609264,0.01048235770459502,-8.06003985756934e-07,19.899489109587016,15.393830632981809,-4.505658476605207
7.0,10.0,3.0,12.0,1.0,10.0,1.0,0.00015219022393304384,0.19421293057528016,0.014023199527043863,1.7949695394616145,128.0,0.00928292301921844,0.009158347132293548,0.0001245758869248912,-2.8515830810066145,-2.6795676100171257,0.17201547098948877
7.0,10.0,3.0,12.0,1.0,10.0,4.0,0.00015219022393304384,0.19421293057528016,0.04199131119801117,21.49955133338172,512.0,0.03570744620143658,0.03497213232009931,0.0007353138813372684,3.1466449750412364,2.9462049191316106,-0.20044005590962577
7.0,10.0,3.0,12.0,1.0,11.0,1.0,0.00015219022393304384,0.19421293057528016,0.04823475718823027,6.174048920093474,128.0,0.18228934915574402,0.18206279434004177,0.00022655481570224567,-6.846691359652282,-5.9845495805480455,0.8621417791042365
7.0,10.0,3.0,12.0,1.0,11.0,4.0,0.00015219022393304384,0.19421293057528016,0.05948323875054762,30.45541824028038,512.0,0.01352523101715915,0.01400557140303372,-0.0004803403858745711,23.593849258373847,14.443653945744261,-9.150195312629586
7.0,10.0,3.0,12.0,1.0,12.0,1.0,0.00015219022393304384,0.19421293057528016,0.09139675262385748,11.698784335853757,128.0,0.027433725696336394,0.027880525170734194,-0.0004467994743978,20.223075137946882,20.825482172266494,0.6024070343196115
7.0,10.0,3.0,12.0,1.0,12.0,4.0,0.00015219022393304384,0.19421293057528016,0.04319170082751357,22.11415082368695,512.0,0.01586940456269661,0.01505946480035747,0.0008099397623391423,25.855349034472425,19.77274011527199,-6.082608919200435
7.0,10.0,3.0,12.0,1.0,13.0,1.0,0.00015219022393304384,0.19421293057528016,0.06709296451318314,8.587899457687442,128.0,0.04266037087834218,0.04273624274247677,-7.587186413458846e-05,-10.004988294088221,-10.054919353494636,-0.049931059406414846
7.0,10.0,3.0,12.0,1.0,13.0,4.0,0.00015219022393304384,0.19421293057528016,0.04861932427051479,24.893094026503572,512.0,0.020775948859030193,0.023658593008870243,-0.0028826441498400503,3.29152376056742,-4.447616001719255,-7.739139762286674
7.0,10.0,3.0,12.0,1.0,14.0,1.0,0.00015219022393304384,0.19421293057528016,0.02918618127143092,3.735831202743158,128.0,0.06973014923523049,0.0699703086811462,-0.0002401594459157108,3.6422301937031665,3.9123232741076346,0.2700930804044681
7.0,10.0,3.0,12.0,1.0,14.0,4.0,0.00015219022393304384,0.19421293057528016,0.04492183696109077,22.999980524078474,512.0,0.007771376052051641,0.008743605674899617,-0.0009722296228479761,18.7705960866348,14.703042495500958,-4.0675535911338425
7.0,10.0,3.0,12.0,1.0,15.0,1.0,0.00015219022393304384,0.19421293057528016,0.07324813906481882,9.375761800296809,128.0,0.02210324374571783,0.014720410553759253,0.007382833191958576,39.77627682951751,34.28077938852102,-5.495497440996495
7.0,10.0,3.0,12.0,1.0,15.0,4.0,0.00015219022393304384,0.19421293057528016,0.05970044914090833,30.566629960145065,512.0,0.002823479685380204,0.003817939789544574,-0.0009944601041643702,16.996612530169834,10.409790864528809,-6.5868216656410254
7.0,10.0,3.0,12.0,1.0,16.0,1.0,0.00015219022393304384,0.19421293057528016,0.022563297326231937,2.888102057757688,128.0,0.008568772253954865,0.00854508933805361,2.368291590125471e-05,-2.3553115238466025,-2.3504665596260397,0.004844964220562797
7.0,10.0,3.0,12.0,1.0,16.0,4.0,0.00015219022393304384,0.19421293057528016,0.016783472220731305,8.593137777014428,512.0,0.004642458795663744,0.006368447594461529,-0.0017259887987977852,5.035228061105297,-0.14221876139011788,-5.177446822495415
7.0,10.0,3.0,12.0,1.0,17.0,1.0,0.00015219022393304384,0.19421293057528016,0.019483982395123438,2.4939497465758,128.0,4.643551356071132,4.6376507732583105,0.005900582812821575,-99.94816724319172,-99.94717637901833,0.0009908641733886725
7.0,10.0,3.0,12.0,1.0,17.0,4.0,0.00015219022393304384,0.19421293057528016,0.00935442646709764,4.789466351153992,512.0,0.311022223799433,0.31215722021130593,-0.0011349964118729239,-40.22433363549995,-44.57054944569001,-4.34621581019006
7.0,10.0,3.0,12.0,1.0,18.0,1.0,0.00015219022393304384,0.19421293057528016,0.13309333916946212,17.03594741369115,128.0,0.02260724787820024,0.008564618039475135,0.014042629838725104,43.862167034247,29.808873990668015,-14.053293043578986
7.0,10.0,3.0,12.0,1.0,18.0,4.0,0.00015219022393304384,0.19421293057528016,0.03260794855108842,16.695269658157272,512.0,0.004282780312328607,0.0032812972371201246,0.0010014830752084827,26.938469445669305,21.785044896337457,-5.153424549331849
7.0,10.0,3.0,12.0,1.0,19.0,1.0,0.00015219022393304384,0.19421293057528016,0.10609089908733481,13.579635083178855,128.0,0.16921155609462651,0.18727607744049957,-0.018064521345873052,-1.114271883556712,-4.5146183307364325,-3.4003464471797207
7.0,10.0,3.0,12.0,1.0,19.0,4.0,0.00015219022393304384,0.19421293057528016,0.006583726278333263,3.370867854506631,512.0,1.9089539367331847,1.9277992439012515,-0.01884530716806676,-99.8368963018376,-99.84896145739243,-0.012065155554836338
7.0,10.0,3.0,12.0,1.0,20.0,1.0,0.00015219022393304384,0.19421293057528016,0.20954679316088684,26.821989524593516,128.0,0.015239322492859687,0.009911200930508304,0.005328121562351382,19.362516807749948,13.620372056011664,-5.742144751738284
7.0,10.0,3.0,12.0,1.0,20.0,4.0,0.00015219022393304384,0.19421293057528016,0.05602163625730424,28.68307776373977,512.0,0.005391740972917733,0.005886550997026861,-0.0004948100241091279,23.693275767919314,16.110302098989305,-7.582973668930009
7.0,10.0,3.0,12.0,1.0,21.0,1.0,0.00015219022393304384,0.19421293057528016,0.09523190413331369,12.189683729064152,128.0,0.01448973268184357,0.012869544167152048,0.0016201885146915219,11.644581832684958,14.268424287024045,2.623842454339087
7.0,10.0,3.0,12.0,1.0,21.0,4.0,0.00015219022393304384,0.19421293057528016,0.0477076392910526,24.426311317018932,512.0,0.006016731028320583,0.006092397309004747,-7.566628068416455e-05,23.824781910558823,22.906820913295608,-0.917960997263215
7.0,10.0,3.0,12.0,1.0,22.0,1.0,0.00015219022393304384,0.19421293057528016,0.08175316789772123,10.464405490908318,128.0,0.006082424756104083,0.0058292151408457235,0.0002532096152583598,-0.0028349337644937396,0.4514527212979006,0.4542876550623943
7.0,10.0,3.0,12.0,1.0,22.0,4.0,0.00015219022393304384,0.19421293057528016,0.038259655637010025,19.588943686149133,512.0,0.010608938019570566,0.010196943305310518,0.00041199471426004754,6.869889404925196,7.328093720601079,0.45820431567588304
7.0,10.0,3.0,12.0,1.0,23.0,1.0,0.00015219022393304384,0.19421293057528016,0.07594414464965425,9.720850515155744,128.0,0.06206199619104334,0.043106433982033884,0.018955562209009458,24.341588638880538,5.036610393368381,-19.304978245512157
7.0,10.0,3.0,12.0,1.0,23.0,4.0,0.00015219022393304384,0.19421293057528016,0.09492875892040602,48.60352456724788,512.0,0.005025990688244405,0.004971250620763723,5.47400674806818e-05,19.822332870265924,8.792838019950802,-11.029494850315123
7.0,10.0,3.0,12.0,1.0,24.0,1.0,0.00015219022393304384,0.19421293057528016,0.03996112101917824,5.115023490454814,128.0,0.08751992010326905,0.09004673822272087,-0.0025268181194518236,11.04290255423935,-2.3006367892866755,-13.343539343526025
7.0,10.0,3.0,12.0,1.0,24.0,4.0,0.00015219022393304384,0.19421293057528016,0.05001304954573616,25.606681367416915,512.0,0.015377262790388365,0.008643519751232885,0.00673374303915548,32.48363595170402,20.03639332541023,-12.447242626293786
7.0,10.0,3.0,12.0,1.0,25.0,1.0,0.00015219022393304384,0.19421293057528016,0.05264055428826572,6.7379909488980125,128.0,0.0071882185514779255,0.00996552217022756,-0.002777303618749635,8.57507929379843,0.8371250568251264,-7.737954236973303
7.0,10.0,3.0,12.0,1.0,25.0,4.0,0.00015219022393304384,0.19421293057528016,0.09822646966680347,50.29195246940338,512.0,0.007453383301066875,0.00676699654498886,0.0006863867560780142,26.637673833886847,22.641783782385577,-3.99589005150127
7.0,10.0,3.0,12.0,1.0,26.0,1.0,0.00015219022393304384,0.19421293057528016,0.24171999537682223,30.940159408233246,128.0,0.008673247697731198,0.008896938699560375,-0.00022369100182917726,24.3496853332083,21.814075800182735,-2.535609533025564
7.0,10.0,3.0,12.0,1.0,26.0,4.0,0.00015219022393304384,0.19421293057528016,0.022468833227907298,11.504042612688536,512.0,0.07450513785278019,0.06912743670380574,0.005377701148974456,37.484750595387375,33.08433015137631,-4.400420444011068
7.0,10.0,3.0,12.0,1.0,27.0,1.0,0.00015219022393304384,0.19421293057528016,0.138237684910761,17.694423668577407,128.0,0.007607467110386824,0.00672651198730088,0.0008809551230859443,15.229171280269355,18.143334149926428,2.9141628696570727
7.0,10.0,3.0,12.0,1.0,27.0,4.0,0.00015219022393304384,0.19421293057528016,0.06938062777192619,35.52288141922621,512.0,0.0041696452787615065,0.004537306535102999,-0.00036766125634149233,22.115383456904144,10.367245940299409,-11.748137516604736
7.0,10.0,3.0,12.0,1.0,28.0,1.0,0.00015219022393304384,0.19421293057528016,0.2435190001878715,31.170432024047553,128.0,0.007389107902425783,0.007751666032790441,-0.0003625581303646581,26.205724583187326,23.30877757754907,-2.896947005638257
7.0,10.0,3.0,12.0,1.0,28.0,4.0,0.00015219022393304384,0.19421293057528016,0.0496715880490091,25.431853081092658,512.0,0.03983427258638619,0.036006860784604904,0.003827411801781283,28.392016802253636,25.44275420481376,-2.9492625974398763
7.0,10.0,3.0,12.0,1.0,29.0,1.0,0.00015219022393304384,0.19421293057528016,0.038901338209849014,4.979371290860674,128.0,0.0035992049024759568,0.0055889299681440106,-0.001989725065668054,8.403727612873569,1.957415745440555,-6.446311867433014
7.0,10.0,3.0,12.0,1.0,29.0,4.0,0.00015219022393304384,0.19421293057528016,0.01467108305276311,7.511594523014712,512.0,0.4371783184143483,0.4299763880312198,0.007201930383128496,44.749636816571176,43.49003265347921,-1.2596041630919643
7.0,10.0,3.0,12.0,1.0,30.0,1.0,0.00015219022393304384,0.19421293057528016,0.15858725441323074,20.299168564893534,128.0,0.07352474664220221,0.02072182188692371,0.0528029247552785,30.133941265459093,24.842660893541286,-5.291280371917807
7.0,10.0,3.0,12.0,1.0,30.0,4.0,0.00015219022393304384,0.19421293057528016,0.03903211572671415,19.984443252077646,512.0,0.05335197714888271,0.052725497210727695,0.0006264799381550112,22.271817058108688,5.770412421974563,-16.501404636134126
7.0,10.0,3.0,12.0,1.0,31.0,1.0,0.00015219022393304384,0.19421293057528016,0.05534795638822625,7.08453841769296,128.0,0.059521695334932755,0.055805862878916965,0.00371583245601579,-5.015534747428111,-6.380082233967835,-1.364547486539724
7.0,10.0,3.0,12.0,1.0,31.0,4.0,0.00015219022393304384,0.19421293057528016,0.02185015556177089,11.187279647626696,512.0,0.015764788051704184,0.014640738101225554,0.00112404995047863,8.818264321712602,6.234352434468619,-2.5839118872439837
7.0,10.0,3.0,12.0,1.0,32.0,1.0,0.00015219022393304384,0.19421293057528016,0.027654930188342124,3.539831064107792,128.0,0.02392466601705181,0.019682770163699428,0.004241895853352381,5.914060929660162,0.12951095776847313,-5.784549971891689
7.0,10.0,3.0,12.0,1.0,32.0,4.0,0.00015219022393304384,0.19421293057528016,0.06949145666789087,35.57962581396013,512.0,0.005685757770617087,0.00408903126902127,0.0015967265015958175,25.817027962209732,19.053178027437852,-6.76384993477188
8.0,16.0,8.0,15.0,1.0,1.0,1.0,0.028403767221111122,0.36491909889269847,0.035720151341079205,4.572179371658138,128.0,0.003917684864567873,0.0009852273804859864,0.002932457484081887,-0.6755881148839669,0.02274308001888329,0.6983311949028501
8.0,16.0,8.0,15.0,1.0,1.0,4.0,0.028403767221111122,0.36491909889269847,0.07710465593348927,39.477583837946504,512.0,0.007301475863518565,0.006340289009723806,0.000961186853794759,-0.46449929670993845,0.1770961636475306,0.6415954603574691
8.0,16.0,8.0,15.0,1.0,2.0,1.0,0.028403767221111122,0.36491909889269847,0.060343209259243066,7.7239307851831125,128.0,0.05887521592231638,0.0014060068989071883,0.05746920902340919,-6.063251932709467,-0.11919777435725905,5.944054158352208
8.0,16.0,8.0,15.0,1.0,2.0,4.0,0.028403767221111122,0.36491909889269847,0.07701320007159675,39.430758436657534,512.0,0.009764903195717257,0.001121533877208307,0.00864336931850895,-1.589431876397699,0.14397018247238835,1.7334020588700874
8.0,16.0,8.0,15.0,1.0,3.0,1.0,0.028403767221111122,0.36491909889269847,0.05883718884436208,7.531160172078346,128.0,0.008271975991151176,0.01042797935316493,-0.002156003362013754,0.21804839488636407,0.3698466147015434,0.15179821981517932
8.0,16.0,8.0,15.0,1.0,3.0,4.0,0.028403767221111122,0.36491909889269847,0.09109950990209101,46.642949069870596,512.0,0.005705133174499669,0.006783375066469402,-0.001078241891969733,1.4616001914621493,1.6591097527777061,0.19750956131555686
8.0,16.0,8.0,15.0,1.0,4.0,1.0,0.028403767221111122,0.36491909889269847,0.2937263805423991,37.59697670942708,128.0,0.0699752017935599,0.07032804153777475,-0.0003528397442148501,-3.8921871749092283,-3.8138703905225637,0.07831678438666456
8.0,16.0,8.0,15.0,1.0,4.0,4.0,0.028403767221111122,0.36491909889269847,0.16575604677095304,84.86709594672796,512.0,0.03480644452889613,0.0361035390840607,-0.0012970945551645727,-0.8364507965210244,-0.7431768770972395,0.09327391942378493
8.0,16.0,8.0,15.0,1.0,5.0,1.0,0.028403767221111122,0.36491909889269847,0.09787734808756268,12.528300555208023,128.0,0.0013000698663126829,0.0009227360760673296,0.0003773337902453533,-0.1213289089827311,-0.006556804981150628,0.11477210400158047
8.0,16.0,8.0,15.0,1.0,5.0,4.0,0.028403767221111122,0.36491909889269847,0.14024062795662182,71.80320151379037,512.0,0.0025715577213689662,0.0020246461607428302,0.000546911560626136,-0.03164355467196848,0.2768643283844495,0.308507883056418
8.0,16.0,8.0,15.0,1.0,6.0,1.0,0.028403767221111122,0.36491909889269847,0.25951151503491565,33.2174739244692,128.0,0.0019362075937970783,0.0008967999141176232,0.001039407679679455,-0.3158533546746523,0.0,0.3158533546746523
8.0,16.0,8.0,15.0,1.0,6.0,4.0,0.028403767221111122,0.36491909889269847,0.30678178264792755,157.0722727157389,512.0,0.004227628180079468,0.002426847798283837,0.0018007803817956308,-0.2752875489562948,0.41464906084454856,0.6899366098008434
8.0,16.0,8.0,15.0,1.0,7.0,1.0,0.028403767221111122,0.36491909889269847,0.19137896280532307,24.496507239081353,128.0,0.15666312363201404,0.16692275509478774,-0.0102596314627737,-8.729696016659538,-9.316974552509787,-0.587278535850249
8.0,16.0,8.0,15.0,1.0,7.0,4.0,0.028403767221111122,0.36491909889269847,0.19064193964998405,97.60867310079183,512.0,0.042468416162255544,0.04262360364072869,-0.00015518747847314412,-1.9891844701330275,-1.6016914350805993,0.38749303505242816
8.0,16.0,8.0,15.0,1.0,8.0,1.0,0.028403767221111122,0.36491909889269847,0.5473927705942744,70.06627463606712,128.0,0.001614326263977308,0.0008967999141176232,0.0007175263498596849,-0.2021762025702726,0.0,0.2021762025702726
