initialization_scale,batch_size,epochs,updates,learning_rate,eta_max,initial_test_value,raw_final_test,ppo_final_test,final_raw_minus_ppo,max_early_raw_advantage,max_early_update,persistent_crossover_update,minimum_raw_rho,minimum_raw_effective_count,minimum_ppo_rho,raw_peak_drop,transition_visible,score
1.0,16,1,239,0.1689227278777497,0.1723701304874997,0.8321805320630867,0.8406589098234403,0.8399743448048478,0.0006845650185924868,-0.0008048890635397044,20,-1,0.9806628119694603,15.690604991511364,0.9925754510182612,0.0,0.0,-0.08048890635397044
1.05,8,1,478,0.14,0.1723701304874997,0.8423815621934049,0.852735007210914,0.8517625889705964,0.0009724182403175741,-0.0009291038143651731,20,-1,0.9596251841922088,7.67700147353767,0.9865259404761801,0.0,0.0,-0.09291038143651731
1.1,8,2,956,0.1689227278777497,0.1723701304874997,0.8512308550922029,0.8666170841253727,0.8647461496147075,0.001870934510665223,-0.0009532407427336187,120,-1,0.9338032015376024,7.4704256123008195,0.9849865100357793,0.00023191898991437032,0.0,-0.09532407427336187
1.0,8,2,956,0.14,0.1723701304874997,0.8321805320630867,0.8558355928566563,0.8506572854405237,0.005178307416132677,-0.0009998664604511376,120,-1,0.9614565201935379,7.691652161548303,0.9862271936380506,0.0,0.0,-0.09998664604511376
1.0,8,1,478,0.14,0.1723701304874997,0.8321805320630867,0.8446149720538079,0.8432668898993615,0.0013480821544463728,-0.001021740846646635,20,-1,0.9614565201935379,7.691652161548303,0.9862271936380506,0.0,0.0,-0.10217408466466349
1.05,4,1,956,0.1,0.1723701304874997,0.8423815621934049,0.8556177536854095,0.8544337905811992,0.0011839631042103171,-0.0010986707438676024,20,-1,0.9279169561172707,3.7116678244690826,0.9789459496506783,0.00028462512272653395,0.0,-0.10986707438676024
1.05,4,2,1912,0.1,0.1723701304874997,0.8423815621934049,0.8652395020762269,0.8607357172605166,0.004503784815710343,-0.0010986707438676024,20,-1,0.9279169561172707,3.7116678244690826,0.9789459496506783,0.0,0.0,-0.10986707438676024
1.1,8,1,478,0.1689227278777497,0.1723701304874997,0.8512308550922029,0.859236584647155,0.8592228495922122,1.3735054942842773e-05,-0.0011064651440527706,20,-1,0.9338032015376024,7.4704256123008195,0.9849865100357793,0.0,0.0,-0.11064651440527706
0.9,8,1,478,0.1,0.1723701304874997,0.8067083482427954,0.8253672478082322,0.8226123667779971,0.0027548810302351345,-0.0011462037191029006,20,-1,0.9691001083488121,7.752800866790497,0.9891348584493219,0.0,0.0,-0.11462037191029006
1.05,8,1,478,0.1689227278777497,0.1723701304874997,0.8423815621934049,0.8542068614471992,0.8533369445128361,0.000869916934363002,-0.0011658744591287462,20,-1,0.9467717938198739,7.574174350558991,0.982836428923536,7.48440155118324e-05,0.0,-0.11658744591287462
1.15,4,2,1912,0.14,0.1723701304874997,0.8589333429753235,0.8731871178442197,0.8735960296424435,-0.0004089117982238877,-0.001588829307548667,20,1800,0.7041530259672873,2.8166121038691494,0.95826135700468,0.0016882703875708005,0.0,-0.11799175093247793
0.9,8,2,956,0.1689227278777497,0.1723701304874997,0.8067083482427954,0.8502548622564381,0.8381251138485766,0.012129748407861518,-0.0012516152935376779,120,-1,0.9394668718012265,7.515734974409812,0.9779982121299702,0.0,0.0,-0.1251615293537678
1.1,4,2,1912,0.1,0.1723701304874997,0.8512308550922029,0.8686257599166091,0.8660303979607666,0.0025953619558424235,-0.001254148415363976,20,-1,0.9099980748056536,3.6399922992226146,0.9796274834578993,0.0,0.0,-0.1254148415363976
0.9,16,1,239,0.14,0.1723701304874997,0.8067083482427954,0.820579543899691,0.8192550780733292,0.0013244658263618092,-0.0014123265859738998,20,-1,0.9797797681684097,15.676476290694556,0.9925321099284995,0.0,0.0,-0.14123265859738998
1.0,4,1,956,0.1,0.1723701304874997,0.8321805320630867,0.8479944876743314,0.8464700188154751,0.001524468858856265,-0.0015282280878758936,20,-1,0.9068453782757722,3.6273815131030887,0.9795370619681674,0.0,0.0,-0.15282280878758936
1.0,4,2,1912,0.1,0.1723701304874997,0.8321805320630867,0.8619020684183172,0.8550742256606029,0.006827842757714309,-0.0015282280878758936,20,-1,0.9068453782757722,3.6273815131030887,0.9795370619681674,0.0,0.0,-0.15282280878758936
0.9,4,2,1912,0.1,0.1723701304874997,0.8067083482427954,0.8542446557033954,0.8407207769459173,0.01352387875747807,-0.0015490429843816322,240,-1,0.9219221215593134,3.6876884862372536,0.9751356006954557,0.0,0.0,-0.15490429843816322
1.0,8,1,478,0.1689227278777497,0.1723701304874997,0.8321805320630867,0.8463795239769439,0.8450530018624948,0.001326522114449169,-0.001627611742581636,20,-1,0.9489106347321032,7.591285077856826,0.9830216876746996,0.0,0.0,-0.1627611742581636
1.0,8,2,956,0.1689227278777497,0.1723701304874997,0.8321805320630867,0.8589040371224819,0.8529157919370363,0.0059882451854456065,-0.001627611742581636,20,-1,0.9489106347321032,7.591285077856826,0.9830216876746996,0.0,0.0,-0.1627611742581636
0.9,16,1,239,0.1689227278777497,0.1723701304874997,0.8067083482427954,0.8230077475586587,0.8207309146509054,0.002276832907753268,-0.001806851611167004,20,-1,0.9754458746838492,15.607133994941588,0.9917208856955355,0.0,0.0,-0.1806851611167004
0.9,8,1,478,0.14,0.1723701304874997,0.8067083482427954,0.8309694409588484,0.8259252073352273,0.005044233623621053,-0.0020600724459254316,20,-1,0.9525710673813469,7.620568539050775,0.9833874443580692,0.0,0.0,-0.20600724459254316
1.1,4,2,1912,0.14,0.1723701304874997,0.8512308550922029,0.8729818163653494,0.8687576901892419,0.004224126176107568,-0.0025758611578495794,20,-1,0.8170590255848389,3.2682361023393556,0.9596433585051367,0.0,0.0,-0.25758611578495794
0.9,4,1,956,0.1,0.1723701304874997,0.8067083482427954,0.8378720503464651,0.8315164244615498,0.006355625884915228,-0.0028020843109147764,20,-1,0.9219221215593134,3.6876884862372536,0.9751356006954557,0.0,0.0,-0.28020843109147764
0.9,8,1,478,0.1689227278777497,0.1723701304874997,0.8067083482427954,0.8345388321710374,0.8287837203545502,0.005755111816487246,-0.0031733761305299257,20,-1,0.9394668718012265,7.515734974409812,0.9779982121299702,0.0,0.0,-0.3173376130529926
0.9,4,2,1912,0.14,0.1723701304874997,0.8067083482427954,0.862679344355433,0.8469851269979923,0.0156942173574407,-0.0035800829773386944,260,-1,0.7713448721118006,3.0853794884472023,0.9607535110314626,6.674823586405587e-05,0.0,-0.35800829773386944
0.9,4,1,956,0.14,0.1723701304874997,0.8067083482427954,0.8442358763961421,0.8374690661662652,0.006766810229876907,-0.0052389170481521585,20,-1,0.7713448721118006,3.0853794884472023,0.9607535110314626,0.0006977530341777394,0.0,-0.5238917048152159
